classe,municipio,uf,tipo,situacao,area,vpp,vup,vm,lances,exposicao,selic,igpm,ipca,incc,pib,idade,condominio,esquina,vagas,abaixo,arrematado
1,3550308,35,2,1,136,344693.1,173105.68,259659,1,44,7,-0.414,2855,4015,1.6,30,2,2,0,0.5,SIM
1,3304409,35,2,1,250,443000,221500,332250,0,2,7,-0.414,2855,4015,1.6,32,2,2,0,0.5,NAO
1,3550308,35,1,1,117.61,372317.97,224374.75,314125,0,44,7,-0.414,2855,4015,1.6,17,1,2,1,0.4,NAO
1,3533908,35,2,1,319,333442.05,187593.35,270134,1,2,7,-0.414,2855,4015,1.6,30,2,2,0,0.44,SIM
1,4213807,35,1,1,32153,93162.19,69567.15,87655,8,7,7,-0.414,2855,4015,1.6,14,1,1,0,0.26,SIM
1,3506003,35,2,1,432,542063.48,327879.34,459031,0,47,7,-0.414,2855,4015,1.6,25,2,2,0,0.4,NAO
1,3518800,35,2,1,107.02,204652.43,102776.93,154165,0,44,7,-0.414,2855,4015,1.6,33,2,2,0,0.5,NAO
3,3552502,35,3,1,10000,4605373.98,1986693.17,3119108,0,2,7,-0.414,2855,4015,1.6,10,2,2,0,0.57,NAO
1,3518701,35,2,1,198.64,479000,238000,357000,0,2,7,-0.414,2855,4015,1.6,15,2,2,0,0.5,NAO
1,3550308,35,1,1,88.41,244460.89,122768.83,184153,1,47,7,-0.414,2855,4015,1.6,13,1,2,0,0.5,SIM
1,3536505,35,1,1,117.18,239026.06,119823.76,179736,0,39,7,-0.414,2855,4015,1.6,17,1,2,1,0.5,NAO
1,3509502,35,1,1,141.24,504790.19,303661.58,425126,0,39,7,-0.414,2855,4015,1.6,21,1,2,1,0.4,NAO
1,3502804,35,2,1,250,135986.26,68169.91,102255,10,39,7,-0.414,2855,4015,1.6,44,2,2,0,0.5,SIM
1,3550308,35,2,1,283.6,626173.95,626173.95,845335,0,0,7,-0.414,2855,4015,1.6,36,2,2,0,0.35,NAO
1,2500734,35,2,1,214.5,220629.38,154842.11,201295,0,39,7,-0.414,2855,4015,1.6,45,2,2,0,0.3,NAO
1,3548708,35,1,1,159.74,421866.89,211481.87,317223,1,40,7,-0.414,2855,4015,1.6,40,1,1,0,0.5,SIM
1,3509502,35,2,1,266.08,229898.8,138297.92,193617,0,40,7,-0.414,2855,4015,1.6,52,2,2,0,0.4,NAO
3,3550308,35,3,1,7334,17710797.16,8878422.55,13317634,0,40,7,-0.414,2855,4015,1.6,33,2,2,0,0.5,NAO
1,2611606,26,1,2,251.96,757000,378830,568245,0,31,7,-0.414,2855,4015,1.6,40,1,2,2,0.5,NAO
2,3513801,35,3,1,125,363229.19,182086.79,273130,0,40,7,-0.414,2855,4015,1.6,26,2,2,0,0.5,NAO
2,3115474,31,8,1,1800,408000,294434.49,376876,0,14,7,-0.414,2855,4015,1.6,23,2,2,0,0.28,NAO
1,3518701,35,2,2,1218,4800000,4800000,5280000,0,0,7,-0.414,2855,4015,1.6,44,2,2,4,0.1,NAO
1,3550308,35,1,1,276262,2050190.24,1228179.48,1731733,2,1,7,-0.414,2855,4015,1.6,13,1,2,3,0.41,SIM
1,3170206,31,2,1,297.1,453427.53,270430.55,381307,0,7,7,-0.414,2855,4015,1.6,14,2,2,0,0.41,NAO
1,3549904,35,1,1,1839148,369990.59,250825.07,333597,0,2,7,-0.414,2855,4015,1.6,7,1,2,2,0.33,NAO
1,3550308,35,1,1,183.21,872000,563358.39,766167,9,2,7,-0.414,2855,4015,1.6,11,1,2,2,0.36,SIM
1,3550308,35,1,1,124854,501259.79,393222.54,479731,0,2,7,-0.414,2855,4015,1.6,5,1,2,1,0.22,NAO
1,3547304,35,8,1,1383.09,946824.1,240293.69,420514,0,1,7,-0.414,2855,4015,1.6,30,2,2,0,0.75,NAO
2,3550308,35,7,1,793162,343115.47,259664.77,324581,0,1,7,-0.414,2855,4015,1.6,23,1,2,1,0.25,NAO
1,3523404,35,8,1,552.44,343043,291875.66,335657,0,15,7,-0.414,2855,4015,1.6,6,2,2,0,0.15,NAO
1,3515004,35,2,1,1949.5,436373.76,262295.44,367214,1,20,7.5,-0.5326,29473,40254,1.3,41,2,2,0,0.4,SIM
1,3550308,35,1,2,6179321,2872833.53,2302403.7,2762884,1,20,7.5,-0.5326,29473,40254,1.3,25,1,2,3,0.2,SIM
1,3530607,35,1,2,80.62,213339.84,128234.31,179528,18,20,7.5,-0.5326,29473,40254,1.3,19,1,2,1,0.4,SIM
1,3509502,35,1,1,2632128,634904.88,381628.63,534280,1,20,7.5,-0.5326,29473,40254,1.3,23,1,2,0,0.4,SIM
1,3552205,35,8,1,9413.29,34042473.51,20462249.91,28647150,1,20,7.5,-0.5326,29473,40254,1.3,35,2,1,0,0.4,SIM
1,3509502,35,8,1,346,197321.78,99204.18,148806,0,20,7.5,-0.5326,29473,40254,1.3,27,2,2,0,0.5,NAO
1,3501152,35,8,1,5027.08,1186915.21,594525.83,891789,1,20,7.5,-0.5326,29473,40254,1.3,14,2,2,0,0.5,SIM
1,2202703,22,8,1,1360,300000,252879.13,293340,0,2,7.5,-0.5326,29473,40254,1.3,3,2,2,0,0.16,NAO
1,2413003,35,1,1,649547,139765.35,92620.36,120406,0,1,7.5,-0.5326,29473,40254,1.3,9,1,1,0,0.3,NAO
1,3547304,35,8,1,1383.09,946824.1,240293.69,420514,36,1,7.5,-0.5326,29473,40254,1.3,25,2,1,0,0.75,SIM
1,3550308,35,1,1,441751,915467.21,458557.52,687836,0,21,7.5,-0.5326,29473,40254,1.3,28,1,1,3,0.5,NAO
1,3550308,35,1,1,133.86,445172.32,267584.17,374618,0,21,7.5,-0.5326,29473,40254,1.3,17,1,2,2,0.4,NAO
1,3550308,35,2,1,120,219572.86,109984.05,164976,28,21,7.5,-0.5326,29473,40254,1.3,42,2,2,0,0.5,SIM
1,3523404,35,8,1,1000,163542.28,98301.99,137623,34,21,7.5,-0.5326,29473,40254,1.3,44,2,2,0,0.4,SIM
1,3550308,35,1,1,370.61,835106.07,376474.17,583535,0,21,7.5,-0.5326,29473,40254,1.3,10,1,2,0,0.55,NAO
1,3513009,35,2,2,228.25,455000,455000,614250,0,0,7.5,-0.5326,29473,40254,1.3,16,2,2,0,0.35,NAO
1,3550308,35,1,1,161.61,354515,213091.88,298329,0,21,7.5,-0.5326,29473,40254,1.3,35,1,2,1,0.4,NAO
1,3547304,35,1,1,923.38,2941506.22,1470753.11,2206130,0,7,7.5,-0.5326,29473,40254,1.3,9,1,2,5,0.5,NAO
1,4213807,35,2,1,146,560623.87,438886.28,535441,0,7,7.5,-0.5326,29473,40254,1.3,9,2,1,0,0.22,NAO
1,5208707,52,2,1,400,491112.53,294049.74,414610,0,7,7.5,-0.5326,29473,40254,1.3,36,2,2,0,0.41,NAO
1,3550308,35,1,1,180,471144.49,377594.04,453113,0,21,7.5,-0.5326,29473,40254,1.3,36,2,2,0,0.2,NAO
1,3550308,35,2,1,88,612618.08,381624.15,526641,0,3,7.5,-0.5326,29473,40254,1.3,34,2,2,0,0.38,NAO
2,3530607,35,8,2,568.95,375365.01,187682.51,281524,3,21,7.5,-0.5326,29473,40254,1.3,20,2,2,0,0.5,SIM
1,3550308,35,1,1,103855,231738.72,139293.51,195011,0,21,7.5,-0.5326,29473,40254,1.3,31,1,2,1,0.4,NAO
1,3550308,35,2,1,68.14,303522.96,237616.82,289893,0,7,7.5,-0.5326,29473,40254,1.3,37,2,2,0,0.22,NAO
1,3550308,35,1,1,64.71,237015.97,166209.83,216073,0,20,7.5,-0.5326,29473,40254,1.3,28,1,2,1,0.3,NAO
1,3518800,35,8,1,250,398705.58,199711.63,259625,0,20,7.5,-0.5326,29473,40254,1.3,6,2,2,0,0.3,NAO
1,3550308,35,2,1,155,280979.79,168891.33,236448,0,20,7.5,-0.5326,29473,40254,1.3,9,2,2,0,0.4,NAO
1,3550308,35,1,1,73.17,284684.71,142342.35,214937,39,20,7.5,-0.5326,29473,40254,1.3,39,2,2,0,0.51,SIM
1,3552205,35,2,1,109.5,51824.25,31150.52,43611,11,20,7.5,-0.5326,29473,40254,1.3,28,2,2,0,0.4,SIM
1,3513009,35,1,1,1010104,195612.24,97982.17,146973,1,20,7.5,-0.5326,29473,40254,1.3,20,1,2,1,0.5,SIM
1,3550308,35,2,1,143,509164.11,306048.36,428468,0,20,7.5,-0.5326,29473,40254,1.3,40,2,2,0,0.4,NAO
1,3550308,35,1,1,105.25,213848.93,128540.31,179956,0,20,7.5,-0.5326,29473,40254,1.3,19,1,2,1,0.4,NAO
1,3550308,35,1,1,84.93,227406.12,114123.76,171186,1,21,7.5,-0.8777,28039,42539,1.3,19,1,2,1,0.5,SIM
1,3550308,35,2,1,110,647422.4,389890.71,545847,0,21,7.5,-0.8777,28039,42539,1.3,43,2,2,0,0.4,NAO
1,3530607,35,8,1,250,104510.26,73427.87,95456,21,21,7.5,-0.8777,28039,42539,1.3,5,2,1,0,0.3,SIM
1,3540606,35,2,1,332.63,260432.65,156837.75,219573,0,21,7.5,-0.8777,28039,42539,1.3,36,2,1,0,0.4,NAO
1,3548500,35,1,1,104.75,156411.04,78494.88,117742,0,21,7.5,-0.8777,28039,42539,1.3,8,1,2,1,0.5,NAO
1,3552205,35,2,1,150.56,382994.48,192205.78,288309,0,21,7.5,-0.8777,28039,42539,1.3,17,1,1,0,0.5,NAO
1,3548500,35,1,1,64.96,230545.41,138839.06,194375,17,21,7.5,-0.8777,28039,42539,1.3,42,1,2,0,0.4,SIM
1,3552205,35,2,1,460.2,284080.8,171079.14,239511,0,21,7.5,-0.8777,28039,42539,1.3,44,2,2,0,0.4,NAO
2,3550308,35,7,1,155389,874220.45,685290.17,836054,0,2,7.5,-0.8777,28039,42539,1.3,15,1,1,2,0.22,NAO
2,3501608,35,7,1,392.94,889301.51,444650.76,666976,1,2,7.5,-0.8777,28039,42539,1.3,21,1,2,0,0.5,SIM
1,3536505,35,2,1,300,1163560.37,797695.96,1052959,0,2,7.5,-0.8777,28039,42539,1.3,13,1,2,0,0.32,NAO
1,3549805,35,2,1,200,200151.48,100075.74,150114,0,2,7.5,-0.8777,28039,42539,1.3,7,2,2,0,0.5,NAO
1,3505708,35,1,1,115753,399701.72,318913.17,385885,0,2,7.5,-0.8777,28039,42539,1.3,5,1,1,1,0.21,NAO
2,3550308,35,5,1,700,2429939.78,1463358.33,2048702,0,21,7.5,-0.8777,28039,42539,1.3,42,2,2,0,0.4,NAO
1,3550308,35,1,1,101221,161707.68,80853.84,121281,20,20,7.5,-0.8777,28039,42539,1.3,30,1,2,1,0.5,SIM
1,3550308,35,1,1,187.33,478704.23,288285.26,403599,0,21,7.5,-0.8777,28039,42539,1.3,37,1,2,1,0.4,NAO
1,3550308,35,1,1,128.07,232356.63,139929.81,195902,0,20,7.5,-0.8777,28039,42539,1.3,26,1,2,1,0.4,NAO
1,3550308,35,1,1,81.52,365655.63,220205.13,308287,0,20,7.5,-0.8777,28039,42539,1.3,43,1,2,0,0.4,NAO
1,4106902,41,2,1,202.76,1260416.38,630208.19,945312,1,7,7.5,-0.8777,28039,42539,1.3,10,1,2,0,0.5,SIM
1,3550308,35,1,1,55.34,240873.44,120882.34,181324,0,21,7.5,-0.8777,28039,42539,1.3,44,1,2,1,0.5,NAO
1,3518701,35,2,2,1218,4800000,4800000,5280000,0,0,7.5,-0.8777,28039,42539,1.3,44,2,2,0,0.1,NAO
1,3520509,35,2,1,2200,2710525.39,1753332.42,2384532,0,7,7.5,-0.8777,28039,42539,1.3,41,2,2,0,0.36,NAO
1,3513504,35,2,1,76.79,280959.3,164006.11,232889,1,1,7.5,-0.8777,28039,42539,1.3,5,2,2,0,0.42,NAO
1,3550308,35,1,1,26.55,89039.64,89039.64,124655,0,0,7.5,-0.8777,28039,42539,1.3,37,1,1,0,0.4,NAO
1,3550308,35,2,1,100.4,157590.48,126538.85,151847,0,20,7.5,-0.8777,28039,42539,1.3,20,2,2,0,0.2,NAO
1,3550308,35,1,1,143.3,692621.75,347522.7,521284,0,42,7.5,-0.8777,28039,42539,1.3,27,1,2,2,0.5,NAO
1,3550308,35,2,1,99.4,355635.11,214170.58,299839,0,20,7.5,-0.8777,28039,42539,1.3,36,2,2,0,0.4,NAO
1,3550308,35,1,1,87.73,362535.82,218326.32,305657,0,20,7.5,-0.8777,28039,42539,1.3,28,1,1,1,0.4,NAO
1,2500734,35,2,1,694.5,756953.17,531827.13,691375,0,20,7.5,-0.8777,28039,42539,1.3,35,2,2,0,0.3,NAO
1,3522109,35,2,1,312,132103.53,66296.16,99444,0,20,7.5,-0.8777,28039,42539,1.3,19,2,2,0,0.5,NAO
2,3513009,35,5,1,56.23,65533.83,32888.15,49332,0,20,7.5,-0.8777,28039,42539,1.3,17,2,2,0,0.5,NAO
1,3550308,35,1,1,74.85,533682.72,321394.41,449952,0,20,7.5,-0.8777,28039,42539,1.3,40,1,2,1,0.4,NAO
1,3518800,35,2,1,170,215969.2,107984.6,161977,86,20,7.5,-0.8777,28039,42539,1.3,30,2,1,0,0.5,SIM
1,3536703,35,2,1,320,317218.86,159196.28,238794,0,20,7.5,-0.8777,28039,42539,1.3,27,2,2,0,0.5,NAO
1,4213807,35,1,2,67.51,196007.94,117604.76,165823,1,20,7.5,-0.8777,28039,42539,1.3,11,1,2,1,0.41,SIM
1,3509700,35,8,1,25000,865109.61,434155.26,651233,0,20,7.5,-0.8777,28039,42539,1.3,44,2,2,0,0.5,NAO
1,3534401,35,2,1,250,1581628.74,793740.38,1190611,0,20,7.5,-0.8777,28039,42539,1.3,40,2,2,0,0.5,NAO
1,3550308,35,1,1,109397,639934.24,383960.54,541384,1,20,7.5,-0.8777,28039,42539,1.3,43,1,2,0,0.41,SIM
1,3550308,35,1,1,173.02,1021824.88,615363.38,861509,1,21,7.5,-0.8777,28039,42539,1.3,15,1,2,2,0.4,SIM
1,3550308,35,1,1,338.64,1083399.86,652445.06,913423,24,20,7.5,-0.8777,28039,42539,1.3,14,1,2,4,0.4,SIM
1,3504107,35,2,1,2238,2769560.27,1667884.58,2335038,20,20,7.5,-0.8777,28039,42539,1.3,38,1,2,0,0.4,SIM
1,3550308,35,1,1,274.69,2361628.21,1185183.11,1777775,1,20,7.5,-0.8777,28039,42539,1.3,41,1,2,1,0.5,SIM
1,3518701,35,1,1,151.33,374033.54,225250.48,315351,0,20,7.5,-0.8777,28039,42539,1.3,32,1,1,1,0.4,NAO
1,3550308,35,1,1,272013,786752.46,394831.72,592248,0,21,7.5,-0.8777,28039,42539,1.3,30,1,2,3,0.5,NAO
1,3550308,35,1,1,325995,1021304.58,615050.04,861070,1,20,7.5,-0.8777,28039,42539,1.3,27,1,2,3,0.4,SIM
1,3550308,35,1,1,123.53,891257.94,536733.36,751427,0,20,7.5,-0.8777,28039,42539,1.3,31,1,2,1,0.4,NAO
1,3550308,35,1,1,92.81,530055.96,3742412.02,4865136,3,20,7.5,-0.8777,28039,42539,1.3,44,1,2,1,0.3,SIM
1,2701506,50,1,1,163.52,477486.07,375681.2,458331,0,7,7.5,-0.8777,28039,42539,1.3,6,1,2,2,0.22,NAO
1,3522109,35,2,1,150,251551.34,128291.18,192437,0,7,7.5,-0.8777,28039,42539,1.3,15,2,2,0,0.5,NAO
1,3550308,35,1,1,28.59,146775.68,73659.38,110489,1,21,7.5,-0.8777,28039,42539,1.3,36,1,2,0,0.5,SIM
2,3550308,35,7,1,410,3027142.03,1823005.47,2552208,0,21,7.5,-0.8777,28039,42539,1.3,31,2,2,0,0.4,NAO
1,3550308,35,2,1,148.64,208346.13,125007.68,175011,1,20,7.5,-0.8777,28039,42539,1.3,39,2,1,0,0.4,SIM
1,3550308,35,1,1,247.67,2475889.83,1988040.5,2385649,0,20,7.5,-0.8777,28039,42539,1.3,23,1,2,2,0.2,NAO
1,4106902,41,1,1,306385,1541831.39,983488.19,1347379,0,15,7.5,-0.8777,28039,42539,1.3,23,1,2,2,0.37,NAO
1,3529401,35,1,1,1491663,313567.87,188140.72,265278,0,20,7.5,-0.8777,28039,42539,1.3,20,1,2,1,0.41,NAO
2,3516705,35,3,1,990,951600.3,570960.18,799344,0,20,7.5,-0.8777,28039,42539,1.3,23,2,2,0,0.4,NAO
3,3519055,35,3,1,2764.19,1043637.18,521818.59,782728,0,20,7.5,-0.8777,28039,42539,1.3,19,2,2,0,0.5,NAO
1,3529005,35,2,1,202.62,170354.43,102212.66,143098,0,20,7.5,-0.8777,28039,42539,1.3,37,2,2,0,0.4,NAO
1,3530607,35,2,1,500,88285.53,61799.87,80958,0,20,7.5,-0.8777,28039,42539,1.3,43,2,2,3,0.31,NAO
1,3530607,35,2,1,513.64,575949.97,411250,530513,0,20,7.5,-0.8777,28039,42539,1.3,19,2,2,0,0.29,NAO
2,3550308,35,7,1,344.4,828234.12,496940.47,700686,0,20,7.5,-0.8777,28039,42539,1.3,41,2,2,0,0.41,NAO
2,3550308,35,7,1,506,6730749.02,5048061.76,6360558,0,20,7.5,-0.8777,28039,42539,1.3,35,2,2,4,0.26,NAO
1,3513009,35,2,2,87.89,244896.43,146937.86,205713,11,20,7.5,-0.8777,28039,42539,1.3,17,1,2,1,0.4,SIM
1,3550308,35,2,1,175,291429,164678.6,230550,5,21,4.5,68389,40049,41539,1,38,2,2,2,0.4,SIM
